"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-20","4.70",,"0.00","0.0","0.0","56","64","49","  320","  290","10.1","16.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-21","6.71",,"0.01","0.0","0.0","54","60","40","  310","  320","21.0","25.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-22","4.92",,"0.00","0.0","0.0","46","57","36","  300","  280","12.1","15.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-23","5.37",,"0.00","0.0","0.0","45","56","35","  160","  230","13.0","14.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-24","12.30",,"0.00","0.0","0.0","51","51","42","   90","   80","25.9","33.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-25","17.00",,"0.00","0.0","0.0","43","48","35","   80","   80","31.1","38.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-26","3.80",,"0.00","0.0","0.0","40","55","29","  110","  310","8.9","11.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-27","1.12",,"0.00","0.0","0.0","43","60","31","  150","  320","6.9","8.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-28","2.46",,"0.00","0.0","0.0","47","64","38","  280","  270","6.9","6.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-29","2.01",,"0.00","0.0","0.0","52","59","44","  110","  150","6.9","8.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-30","5.14",,"0.06","0.0","0.0","51","61","41","  310","  320","14.1","18.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-10-31","4.47",,"0.00","0.0","0.0","47","62","37","  300","  300","8.9","12.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-01","5.59",,"0.00","0.0","0.0","49","65","37","  130","  130","15.0","18.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-02","5.37",,"0.00","0.0","0.0","51","66","37","  120","  110","13.0","16.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-03","7.61",,"0.39","0.0","0.0","51","62","46","  200","  190","16.1","21.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-04","11.41",,"0.01","0.0","0.0","61","68","60","  210","  220","21.0","25.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-05","4.92",,"0.76","0.0","0.0","61","64","50","  320","  330","21.0","27.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-06","5.82",,"0.17","0.0","0.0","50","52","40","  320","  320","14.1","18.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-07","7.16",,"0.03","0.0","0.0","43","49","34","  280","  280","21.0","25.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-08","4.70",,"0.00","0.0","0.0","41","47","31","  320","  310","17.0","21.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-09","6.04",,"0.00","0.0","0.0","36","47","30","  210","  220","23.0","32.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-10","7.38",,"0.06","0.0","0.0","45","51","41","  230","  220","18.1","25.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-11","2.91",,"0.00","0.0","0.0","45","52","36","  290","  290","8.1","8.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-12","7.83",,"0.19","0.0","0.0","41","49","36","  120","  120","15.0","18.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-13","11.86",,"0.85","0.0","0.0","48","53","42","  190","  190","28.0","36.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-14","8.72",,"0.67","0.0","0.0","45","49","42","  110","  110","18.1","23.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-15","10.51",,"0.03","0.0","0.0","50","56","47","  190","  190","18.1","25.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-16","8.72",,"0.15","0.0","0.0","49","52","47","  110","  110","21.0","23.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-17","11.41",,"0.11","0.0","0.0","52","58","48","  190","  190","23.0","35.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-18","11.41",,"0.78","0.0","0.0","49","52","45","  200","  220","25.1","31.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-19","8.50",,"0.10","0.0","0.0","47","52","43","  200","  200","21.0","25.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-20","2.91",,"0.00","0.0","0.0","44","50","34","  300","  300","8.9","11.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-21","4.70",,"0.00","0.0","0.0","40","41","36","  310","  280","10.1","12.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-22","5.82",,"0.05","0.0","0.0","39","47","34","  120","  140","16.1","19.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-23","4.47",,"0.15","0.0","0.0","44","52","41","  240","  240","15.0","21.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-24","5.82",,"0.30","0.0","0.0","45","52","41","  300","  290","29.1","38.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-25","6.26",,"0.01","0.0","0.0","46","50","41","  210","  220","12.1","15.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-26","4.03",,"0.00","0.0","0.0","47","50","41","  200","  210","10.1","12.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-27","4.03",,"0.00","0.0","0.0","42","48","34","  160","  150","10.1","12.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-28","3.13",,"0.11","0.0","0.0","40","45","38","  310","  300","8.9","11.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-29","4.70",,"0.00","0.0","0.0","43","52","37","  140","  150","18.1","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-11-30","6.71",,"0.36","0.0","0.0","44","52","32","  250","  260","23.0","31.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-01","9.40",,"0.00","0.0","0.0","38","51","31","  100","   80","31.1","38.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-02","19.46",,"0.00","0.0","0.0","49","54","44","   90","  110","31.1","42.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-03","7.83",,"0.00","0.0","0.0","45","48","35","  110","  120","18.1","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-04","6.04",,"0.00","0.0","0.0","40","52","31","  110","  110","18.1","21.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-05","15.43",,"0.00","0.0","0.0","43","46","39","  110","  110","23.9","29.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-06","6.04",,"0.05","0.0","0.0","40","45","37","  120","  130","19.9","23.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-07","8.95",,"0.00","0.0","0.0","42","49","35","  110","  130","19.9","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-08","7.16",,"0.32","0.0","0.0","43","51","38","  120","  120","17.0","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-09","1.79",,"0.00","0.0","0.0","48","54","40","  290","  290","12.1","15.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-10","6.49",,"0.09","0.0","0.0","43","45","38","  180","  160","15.0","18.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-11","6.93",,"0.44","0.0","0.0","42","44","38","  110","  120","16.1","19.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-12","11.18",,"0.02","0.0","0.0","40","47","35","  100","  100","25.9","33.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-13","11.18",,"0.29","0.0","0.0","42","42","39","  110","  110","21.9","25.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-14","6.93",,"0.00","0.0","0.0","43","49","41","  110","  110","17.0","19.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-15","10.96",,"0.13","0.0","0.0","46","51","42","  200","  200","23.0","27.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-16","10.96",,"0.39","0.0","0.0","49","52","45","  110","  110","23.0","27.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-17","7.38",,"0.01","0.0","0.0","48","51","43","  210","  220","17.0","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-18","11.18",,"0.11","0.0","0.0","47","53","45","  200","  200","23.0","30.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-19","11.41",,"0.40","0.0","0.0","51","55","49","  190","  200","23.0","31.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-20","3.80",,"1.43","0.0","0.0","53","57","48","  210","  210","17.0","23.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-21","13.87",,"0.33","0.0","0.0","53","62","43","  300","  200","30.0","38.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-22","6.71",,"0.06","0.0","0.0","46","49","33","  250","  260","18.1","23.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-23","4.25",,"0.00","0.0","0.0","39","47","31","  290","  290","10.1","13.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-24","9.62",,"0.00","0.0","0.0","39","46","29","  130","  140","18.1","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-25","11.86",,"0.54","0.0","0.0","40","41","37","  120","  120","25.9","32.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-26","10.51",,"0.03","0.0","0.0","43","52","38","  110","  210","18.1","21.9"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-27","8.95",,"0.01","0.0","0.0","46","50","40","  110","  120","15.0","17.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-28","4.47",,"0.00","0.0","0.0","39","46","29","  280","  280","10.1","12.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-29","3.36",,"0.03","0.0","0.0","34","41","27","  110","  100","15.0","17.0"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-30","11.63"," 0807","0.39",,,"41","49","39","  140","  140","23.0","27.1"
"USW00024229","PORTLAND INTERNATIONAL AIRPORT, OR US","45.5958","-122.6093","5.8","2020-12-31","12.30",,"0.02","0.0","0.0","48","54","47","  200","  210","21.9","25.9"
